sourceTaxonId	sourceTaxonName	sourceTaxonSes	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:638983	Hyles lineata		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:1002543	Lilium parryi	GEONAMES:5391734	San Bernardino Mountains of southern California, USA	34.216667	-116.95	2001		Alarcón, R., Waser, N.M. and Ollerton, J., 2008. Year‐to‐year variation in the topology of a plant–pollinator interaction network. Oikos, 117(12), pp.1796-1807.
EOL:638983	Hyles lineata		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:578005	Penstemon caesius	GEONAMES:5391734	San Bernardino Mountains of southern California, USA	34.216667	-116.95	2001		Alarcón, R., Waser, N.M. and Ollerton, J., 2008. Year‐to‐year variation in the topology of a plant–pollinator interaction network. Oikos, 117(12), pp.1796-1807.
EOL:916411	Selasphorus rufus		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:578153	Penstemon labrosus	GEONAMES:5391734	San Bernardino Mountains of southern California, USA	34.216667	-116.95	2001		Alarcón, R., Waser, N.M. and Ollerton, J., 2008. Year‐to‐year variation in the topology of a plant–pollinator interaction network. Oikos, 117(12), pp.1796-1807.
EOL:638983	Hyles lineata		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:578005	Penstemon caesius	GEONAMES:5391734	San Bernardino Mountains of southern California, USA	34.216667	-116.95	2003		Alarcón, R., Waser, N.M. and Ollerton, J., 2008. Year‐to‐year variation in the topology of a plant–pollinator interaction network. Oikos, 117(12), pp.1796-1807.
EOL:916046	Stellula calliope		http://eol.org/schema/terms/VisitsFlowersOf	visits flowers of	EOL:578153	Penstemon labrosus	GEONAMES:5391734	San Bernardino Mountains of southern California, USA	34.216667	-116.95	2003		Alarcón, R., Waser, N.M. and Ollerton, J., 2008. Year‐to‐year variation in the topology of a plant–pollinator interaction network. Oikos, 117(12), pp.1796-1807.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:5431035	Miconia minutiflora	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:46241208	Pipra coronata		RO:0002470	eats	EOL:5431035	Miconia minutiflora	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052891	Tachyphonus surinamus		RO:0002470	eats	EOL:5431325	Miconia dolichorrhyncha	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919280	Machaeropterus regulus		RO:0002470	eats	EOL:5431035	Miconia minutiflora	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052932	Tangara schrankii		RO:0002470	eats	EOL:5431325	Miconia dolichorrhyncha	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1177537	Catharus ustulatus		RO:0002470	eats	EOL:478805	Miconia splendens	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919289	Manacus manacus		RO:0002470	eats	EOL:5431331	Miconia duckei	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:5432323	Miconia ternatifolia	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:46241208	Pipra coronata		RO:0002470	eats	EOL:5432323	Miconia ternatifolia	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:5431325	Miconia dolichorrhyncha	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919280	Machaeropterus regulus		RO:0002470	eats	EOL:5431325	Miconia dolichorrhyncha	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:46241208	Pipra coronata		RO:0002470	eats	EOL:478805	Miconia splendens	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:30968980	Miconia wittii	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919280	Machaeropterus regulus		RO:0002470	eats	EOL:5431962	Miconia phanerostila	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:46241208	Pipra coronata		RO:0002470	eats	EOL:30968980	Miconia wittii	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052891	Tachyphonus surinamus		RO:0002470	eats	EOL:30968980	Miconia wittii	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1177537	Catharus ustulatus		RO:0002470	eats	EOL:5431331	Miconia duckei	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052932	Tangara schrankii		RO:0002470	eats	EOL:5431962	Miconia phanerostila	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919289	Manacus manacus		RO:0002470	eats	EOL:5436694	Ossaea cucullata	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:5431962	Miconia phanerostila	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919280	Machaeropterus regulus		RO:0002470	eats	EOL:5431331	Miconia duckei	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:46241208	Pipra coronata		RO:0002470	eats	EOL:5431331	Miconia duckei	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052891	Tachyphonus surinamus		RO:0002470	eats	EOL:5431331	Miconia duckei	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1177537	Catharus ustulatus		RO:0002470	eats	EOL:581143	Clidemia hirta	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:5431331	Miconia duckei	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919280	Machaeropterus regulus		RO:0002470	eats	EOL:5436694	Ossaea cucullata	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:46241208	Pipra coronata		RO:0002470	eats	EOL:5436694	Ossaea cucullata	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052891	Tachyphonus surinamus		RO:0002470	eats	EOL:5436694	Ossaea cucullata	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:581143	Clidemia hirta	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052891	Tachyphonus surinamus		RO:0002470	eats	EOL:581143	Clidemia hirta	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:5436694	Ossaea cucullata	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:46241208	Pipra coronata		RO:0002470	eats	EOL:1111442	Psychotria alboviridula	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:5436661	Ossaea araneifera	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:1111442	Psychotria alboviridula	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919289	Manacus manacus		RO:0002470	eats	EOL:1146109	Alchornea triplinervia	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:919346	Pipra pipra		RO:0002470	eats	EOL:487705	Ficus americana	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:1052891	Tachyphonus surinamus		RO:0002470	eats	EOL:487705	Ficus americana	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327436	Carollia brevicauda		RO:0002470	eats	EOL:486213	Piper aduncum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327438	Carollia perspicillata		RO:0002470	eats	EOL:486213	Piper aduncum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327863	Artibeus jamaicensis		RO:0002470	eats	EOL:486213	Piper aduncum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327398	Phyllostomus hastatus		RO:0002470	eats	EOL:486213	Piper aduncum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327359	Artibeus lituratus		RO:0002470	eats	EOL:486213	Piper aduncum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327442	Rhinophylla pumilio		RO:0002470	eats	EOL:5719363	Cecropia distachya	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:126980	Sturnira lilium		RO:0002470	eats	EOL:5719363	Cecropia distachya	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327437	Carollia castanea		RO:0002470	eats	EOL:486213	Piper aduncum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:289573	Uroderma bilobatum		RO:0002470	eats	EOL:486213	Piper aduncum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327863	Artibeus jamaicensis		RO:0002470	eats	EOL:5480596	Piper arboreum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327398	Phyllostomus hastatus		RO:0002470	eats	EOL:5719363	Cecropia distachya	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327359	Artibeus lituratus		RO:0002470	eats	EOL:5719363	Cecropia distachya	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:289573	Uroderma bilobatum		RO:0002470	eats	EOL:5480596	Piper arboreum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327863	Artibeus jamaicensis		RO:0002470	eats	EOL:5719363	Cecropia distachya	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327436	Carollia brevicauda		RO:0002470	eats	EOL:5480596	Piper arboreum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
EOL:327438	Carollia perspicillata		RO:0002470	eats	EOL:5480596	Piper arboreum	GEONAMES:8350640	Centro de Investigaciones Jenaro Herrera	-4.916667	-73.75			Gorchov, D.L., Cornejo, F., Ascorra, C.F. and Jaramillo, M., 1995. Dietary overlap between frugivorous birds and bats in the Peruvian Amazon. Oikos, pp.235-250.
